storage_location,quantity,notes,reorder_quantity,item_type,associated_pricing_item_ids,expiry_date,item_name,location_id,low_stock_threshold,unit,cost_per_unit,supplier,item_condition,sku,status,id,created_date,updated_date,created_by_id,created_by,is_sample
"Big Lab-400","1","BIG LAB (BLDG 400) - unopened","","Medication","[]","","Zofran ","69593d53c98b3add2b7ee770","1","boxes","","","unopened","","active","6959b6e679989b8889d17c77","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Left Closet","4","CLOSET (left side)","","Medication","[]","2027-02-28","Valacyclovir","69593d53c98b3add2b7ee770","1","bottles","","","","","active","6959b6e679989b8889d17c4e","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab-400","1","BIG LAB (BLDG 400) - opened","","Supply","[]","","Bacteriostactic 0.9% Sodium","69593d53c98b3add2b7ee770","1","boxes","","","opened","","active","6959b6e679989b8889d17c79","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Right Closet","4","CLOSET (right side)","","Product","[]","","Sculptra","69593d53c98b3add2b7ee770","1","boxes","","","","","active","6959b6e679989b8889d17c65","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Left Closet","4","CLOSET (left side)","","Medication","[]","","Zofran","69593d53c98b3add2b7ee770","1","boxes","","","unopened","","active","6959b6e679989b8889d17c4c","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Right Closet","11","CLOSET (right side)","","Supply","[]","","EZ GEL kit","69593d53c98b3add2b7ee770","1","kits","","","","","active","6959b6e679989b8889d17c68","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","2","BIG LAB (BLDG 400) - unopened","","Supply","","","Bactersiostactic Water (boxes)","69593d53c98b3add2b7ee770","1","boxes","","","","","active","6959b6e679989b8889d17c7c","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab-400","1","BIG LAB (BLDG 400)","","Medication","[]","","Bromelain (lab)","69593d53c98b3add2b7ee770","1","bottles","","","","","active","6959b6e679989b8889d17c6d","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab-400","2","BIG LAB (BLDG 400)","","Medication","[]","","AZO","69593d53c98b3add2b7ee770","1","bottles","","","","","active","6959b6e679989b8889d17c73","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Left Closet","3","CLOSET (left side)","","Medication","[]","2026-01-31","Prednisone","69593d53c98b3add2b7ee770","1","bottles","","","","","active","6959b6e679989b8889d17c50","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Left Closet","1","CLOSET (left side)","","Medication","[]","2027-06-30","Metoprolol Tartrate","69593d53c98b3add2b7ee770","1","bottles","","","","","active","6959b6e679989b8889d17c53","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab-400","2","BIG LAB (BLDG 400)","","Medication","[]","","Keflex (lab)","69593d53c98b3add2b7ee770","1","bottles","","","","","active","6959b6e679989b8889d17c6c","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab-400","1","BIG LAB (BLDG 400)","","Medication","[]","2025-02-28","ANA exp 02.25","69593d53c98b3add2b7ee770","1","units","","","","","active","6959b6e679989b8889d17c6f","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab-400","2","BIG LAB (BLDG 400)","","Medication","[]","","EPIPEN","69593d53c98b3add2b7ee770","1","units","","","","","active","6959b6e679989b8889d17c75","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Left Closet","2","CLOSET (left side)","","Medication","[]","2026-02-28","Anastrozole","69593d53c98b3add2b7ee770","1","bottles","","","","","active","6959b6e679989b8889d17c4f","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","7","CLOSET (right side)","","Medication","","2025-09-30","Xeomin exp 09.25","69593d53c98b3add2b7ee770","1","units","","","","","active","6959b6e679989b8889d17c5b","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Left Closet","3","CLOSET (left side) - MICRO-NEEDLING","","Supply","[]","","Smart Micro-needling","69593d53c98b3add2b7ee770","1","units","","","","","active","6959b6e679989b8889d17c54","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab-400","1","BIG LAB (BLDG 400)","","Medication","[]","2025-11-30","ANA exp 11.25","69593d53c98b3add2b7ee770","1","units","","","","","active","6959b6e679989b8889d17c6e","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","1","CLOSET (left side)","","Medication","","","Claritin D","69593d53c98b3add2b7ee770","1","packs","","","","","active","6959b6e679989b8889d17c4b","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Right Closet","9","CLOSET (right side)","","Product","[]","2026-08-31","Defyne exp 08.26","69593d53c98b3add2b7ee770","1","units","","","","","active","6959b6e679989b8889d17c59","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Right Closet","6","CLOSET (right side)","","Product","[]","","Liletta IUD (closet)","69593d53c98b3add2b7ee770","1","boxes","","","","","active","6959b6e679989b8889d17c6b","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","10","CLOSET (right side)","","Product","","2026-09-30","Kysse exp 09.26","69593d53c98b3add2b7ee770","1","units","","","","","active","6959b6e679989b8889d17c64","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Left Closet","2","CLOSET (left side) - MICRO-NEEDLING","","Supply","[]","","Masks","69593d53c98b3add2b7ee770","1","bags","","","","","active","6959b6e679989b8889d17c57","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab-400","1","BIG LAB (BLDG 400)","","Medication","[]","2027-10-31","Fluconazole","69593d53c98b3add2b7ee770","1","boxes","","","","","active","6959b6e679989b8889d17c81","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Right Closet","21","CLOSET (right side)","","Product","[]","2025-11-30","Lyft exp 11.25","69593d53c98b3add2b7ee770","1","units","","","","","active","6959b6e679989b8889d17c60","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","9","BIG LAB (BLDG 400)","","Supply","","","Bactersiostactic Water (vials)","69593d53c98b3add2b7ee770","1","vials","","","","","active","6959b6e679989b8889d17c7b","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Right Closet","4","CLOSET (right side)","","Supply","[]","","EZPRF sets","69593d53c98b3add2b7ee770","1","sets","","","","","active","6959b6e679989b8889d17c69","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","11","CLOSET (right side)","","Product","","2026-02-28","Kysse exp 02.26 (closet)","69593d53c98b3add2b7ee770","1","units","","","","","active","6959b6e679989b8889d17c62","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab-400","1","BIG LAB (BLDG 400) - opened","","Supply","[]","","Sterile Water ","69593d53c98b3add2b7ee770","1","boxes","","","opened","","active","6959b6e679989b8889d17c7e","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab-400","2","BIG LAB (BLDG 400) - unopened","","Supply","[]","","Sterile Water ","69593d53c98b3add2b7ee770","1","boxes","","","unopened","","active","6959b6e679989b8889d17c7f","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Left Closet","2","CLOSET (left side)","","Medication","[]","","Sermorelin Acetate","69593d53c98b3add2b7ee770","1","bottles","","","","","active","6959b6e679989b8889d17c51","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Left Closet","2","CLOSET (left side)","","Supply","[]","","Diluent","69593d53c98b3add2b7ee770","1","bottles","","","","","active","6959b6e679989b8889d17c52","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Left Closet","2","CLOSET (left side) - MICRO-NEEDLING","","Supply","[]","","Exact Micro-needling","69593d53c98b3add2b7ee770","1","units","","","","","active","6959b6e679989b8889d17c55","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","24","CLOSET (right side) - (12) sets of (2) syringes","","Product","","2025-11-30","Radiesse","69593d53c98b3add2b7ee770","1","syringes","","","","","active","6959b6e679989b8889d17c5f","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Right Closet","5","CLOSET (right side)","","Product","[]","2026-07-31","Kysse exp 07.26","69593d53c98b3add2b7ee770","1","units","","","","","active","6959b6e679989b8889d17c63","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab-400","1","BIG LAB (BLDG 400) - unopened","","Supply","[]","","Bacteriostactic 0.9% Sodium ","69593d53c98b3add2b7ee770","1","boxes","","","unopened","","active","6959b6e679989b8889d17c7a","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab-400","1","BIG LAB (BLDG 400) - opened","","Medication","[]","","Lidocaine Hydrochloride","69593d53c98b3add2b7ee770","1","boxes","","","","","active","6959b6e679989b8889d17c7d","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab-400","11","BIG LAB (BLDG 400) - opened","","Medication","[]","2027-09-30","Rocephin (Ceftriaxone)","69593d53c98b3add2b7ee770","1","vials","","","","","active","6959b6e679989b8889d17c82","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Left Closet","3","CLOSET (left side) - MICRO-NEEDLING","","Supply","[]","","Deep Micro-needling","69593d53c98b3add2b7ee770","1","units","","","","","active","6959b6e679989b8889d17c56","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","2","CLOSET (left side)","","Medication","","","Azithromycin","69593d53c98b3add2b7ee770","1","packs","","","","","active","6959b6e679989b8889d17c4a","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab-400","3","BIG LAB (BLDG 400)","","Supply","[]","","EyeWash/Flush","69593d53c98b3add2b7ee770","1","bottles","","","","","active","6959b6e679989b8889d17c80","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab-400","15","BIG LAB (BLDG 400)","","Medication","[]","","Sodium Bicarbonate 8.4%","69593d53c98b3add2b7ee770","1","bottles","","","","","active","6959b6e679989b8889d17c74","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Left Closet","3","CLOSET (left side)","","Medication","[]","2027-12-31","Bromelain","69593d53c98b3add2b7ee770","1","bottles","","","","","active","6959b6e679989b8889d17c4d","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Right Closet","4","CLOSET (right side) - (2) sets of (2) syringes","","Product","[]","2026-08-31","Juvederm ULTRA PLUS","69593d53c98b3add2b7ee770","1","syringes","","","","","active","6959b6e679989b8889d17c67","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Right Closet","3","CLOSET (right side)","","Medication","[]","2027-03-31","Daxxify exp 03.27","69593d53c98b3add2b7ee770","1","units","","","","","active","6959b6e679989b8889d17c5e","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Left Closet","8","CLOSET (left side)","","Medication","[]","","MethylPrednisone","69593d53c98b3add2b7ee770","1","packs","","","","","active","6959b6e679989b8889d17c49","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab-400","7","BIG LAB (BLDG 400)","","Supply","[]","2026-11-30","DermaPak Kits","69593d53c98b3add2b7ee770","1","kits","","","","","active","6959b6e679989b8889d17c78","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","1","MINI FRIDGE","","Medication","","","Xeomin","69593d53c98b3add2b7ee770","1","units","","","","","active","6959b6e679989b8889d17c26","2026-01-04T00:40:06.525000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Black Metal Cabinet","2","IN BLACK CABINET","","Medication","[]","","Estradiol Vials 5mg","69593d53c98b3add2b7ee770","1","vials","","","","","active","6959b6e679989b8889d17c44","2026-01-04T00:40:06.525000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Black Metal Cabinet","1","IN BLACK CABINET","","Medication","[]","","Estradiol Vials 1mg","69593d53c98b3add2b7ee770","1","vials","","","","","active","6959b6e679989b8889d17c43","2026-01-04T00:40:06.525000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","1","MINI FRIDGE - opened","","Medication","[]","","Jeuveau ","69593d53c98b3add2b7ee770","1","units","","","opened","","active","6959b6e679989b8889d17c27","2026-01-04T00:40:06.525000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Fridge","1","","","Medication","[]","2026-02-10","Semaglutide","69593d53c98b3add2b7ee76e","1","vial","","","opened","","active","6959b6e679989b8889d17c2f","2026-01-04T00:40:06.525000","2026-01-19T04:46:02.822000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Fridge","1","COLD VITAMINS: KIMS FRIDGE - backstock","","Medication","[]","","Preserved Ascorbic Acid","69593d53c98b3add2b7ee770","1","units","","","","","active","6959b6e679989b8889d17c20","2026-01-04T00:40:06.525000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Kim's Mini Fridge ","2","MINI FRIDGE - not opened","","Medication","[]","","Preserved Ascorbic Acid (not opened)","69593d53c98b3add2b7ee770","1","units","","","unopened","","active","6959b6e679989b8889d17c2b","2026-01-04T00:40:06.525000","2026-01-08T13:39:38.668000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Black Metal Cabinet","18","VIALS - unopened","","Medication","[]","","Testosterone vials 200mg","69593d53c98b3add2b7ee770","1","vials","","","","","active","6959b6e679989b8889d17c18","2026-01-04T00:40:06.525000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Black Metal Cabinet","4","IN BLACK CABINET","","Medication","[]","","Triamcinolone Acetonide Injectable","69593d53c98b3add2b7ee770","1","units","","","","","active","6959b6e679989b8889d17c37","2026-01-04T00:40:06.525000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","50","INJECTABLES - plenty","","Medication","","","Xeomin (backstock)","69593d53c98b3add2b7ee770","1","units","","","","","active","6959b6e679989b8889d17c33","2026-01-04T00:40:06.525000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Fridge","48","MINI FRIDGE - not opened","","Medication","[]","","Dysport (not opened)","69593d53c98b3add2b7ee770","1","units","","","","","active","6959b6e679989b8889d17c24","2026-01-04T00:40:06.525000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","6","INJECTABLES","","Medication","","","Daxxify (backstock)","69593d53c98b3add2b7ee770","1","units","","","","","active","6959b6e679989b8889d17c34","2026-01-04T00:40:06.525000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Black Metal Cabinet","3","IN BLACK CABINET","","Product","[]","2026-03-31","Contour exp 03.31","69593d53c98b3add2b7ee770","1","syringes","","","unopened","","active","6959b6e679989b8889d17c39","2026-01-04T00:40:06.525000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Black Metal Cabinet","2","IN BLACK CABINET","","Product","[]","","Liletta IUD","69593d53c98b3add2b7ee770","1","units","","","","","active","6959b6e679989b8889d17c40","2026-01-04T00:40:06.525000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Kim's Mini Fridge ","4","COLD VITAMINS: KIMS FRIDGE - backstock","","Medication","[]","","NAD","69593d53c98b3add2b7ee770","1","units","","","unopened","","active","6959b6e679989b8889d17c1d","2026-01-04T00:40:06.525000","2026-01-08T13:39:38.498000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Kim's Mini Fridge ","5","VIALS - backstock","","Medication","[]","","Tirzepatide vials","69593d53c98b3add2b7ee770","1","vials","","","unopened","","active","6959b6e679989b8889d17c16","2026-01-04T00:40:06.525000","2026-01-08T13:39:38.470000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
